workerid,proliferate.condition,block_id,condition,item_id,original_choice,response,rt,trial_num,verb,error
349,condition1,practice,practice_2,302,sunhuai,ambiguous,,0,NA,
349,condition1,practice,practice_3,303,ba,ambiguous,,0,NA,
349,condition1,practice,practice_4,304,qu,correct,,0,NA,
349,condition1,0,yiwei_unclear,109,以为,yiwei,10735,1,yiwei,
349,condition1,0,juede_unclear,120,以为,yiwei,3138,2,juede,
349,condition1,0,yiwei_contrastive,5,以为,yiwei,3662,3,yiwei,
349,condition1,0,filler,903,以后,correct,4082,4,filler,
349,condition1,0,yiwei_contrastive,9,以为,yiwei,5848,5,yiwei,
349,condition1,0,juede_unclear,116,觉得,juede,4920,6,juede,
349,condition1,0,yiwei_unclear,108,觉得,juede,5576,7,yiwei,
349,condition1,0,juede_contrastive,20,以为,yiwei,4326,8,juede,
349,condition1,0,juede_contrastive,17,以为,yiwei,3193,9,juede,
349,condition1,0,filler,907,谈兵,correct,3089,10,filler,
349,condition1,1,yiwei_contrastive,2,以为,yiwei,3895,11,yiwei,
349,condition1,1,filler,902,以前,correct,4296,12,filler,
349,condition1,1,filler,904,以后,correct,3680,13,filler,
349,condition1,1,juede_unclear,118,觉得,juede,3784,14,juede,
349,condition1,1,yiwei_unclear,102,以为,yiwei,3296,15,yiwei,
349,condition1,1,juede_unclear,114,觉得,juede,7176,16,juede,
349,condition1,1,juede_contrastive,11,觉得,juede,16560,17,juede,
349,condition1,1,yiwei_contrastive,7,以为,yiwei,4160,18,yiwei,
349,condition1,1,yiwei_unclear,106,以为,yiwei,29648,19,yiwei,
349,condition1,1,juede_contrastive,12,觉得,juede,3561,20,juede,
349,condition1,2,yiwei_contrastive,1,以为,yiwei,9811,21,yiwei,
349,condition1,2,juede_contrastive,18,觉得,juede,3934,22,juede,
349,condition1,2,juede_contrastive,15,以为,yiwei,3095,23,juede,
349,condition1,2,filler,906,点睛,correct,3952,24,filler,
349,condition1,2,juede_unclear,112,觉得,juede,4899,25,juede,
349,condition1,2,yiwei_unclear,104,以为,yiwei,6158,26,yiwei,
349,condition1,2,yiwei_unclear,107,以为,yiwei,4776,27,yiwei,
349,condition1,2,juede_unclear,111,觉得,juede,4391,28,juede,
349,condition1,2,yiwei_contrastive,4,以为,yiwei,3025,29,yiwei,
349,condition1,2,filler,909,画蛇,correct,3432,30,filler,
349,condition1,3,juede_contrastive,16,觉得,juede,2424,31,juede,
349,condition1,3,juede_unclear,117,以为,yiwei,6672,32,juede,
349,condition1,3,yiwei_contrastive,10,以为,yiwei,2921,33,yiwei,
349,condition1,3,juede_unclear,119,觉得,juede,3656,34,juede,
349,condition1,3,yiwei_contrastive,6,以为,yiwei,3183,35,yiwei,
349,condition1,3,yiwei_unclear,103,以为,yiwei,3825,36,yiwei,
349,condition1,3,juede_contrastive,19,觉得,juede,3672,37,juede,
349,condition1,3,filler,905,桃源,correct,3624,38,filler,
349,condition1,3,yiwei_unclear,105,以为,yiwei,3600,39,yiwei,
349,condition1,3,filler,901,以前,correct,5679,40,filler,
349,condition1,4,juede_unclear,113,以为,yiwei,2272,41,juede,
349,condition1,4,yiwei_contrastive,3,以为,yiwei,2834,42,yiwei,
349,condition1,4,yiwei_contrastive,8,觉得,juede,4214,43,yiwei,
349,condition1,4,juede_unclear,115,觉得,juede,9121,44,juede,
349,condition1,4,juede_contrastive,13,觉得,juede,7808,45,juede,
349,condition1,4,yiwei_unclear,101,以为,yiwei,2192,46,yiwei,
349,condition1,4,juede_contrastive,14,以为,yiwei,4424,47,juede,
349,condition1,4,filler,910,作气,correct,3160,48,filler,
349,condition1,4,yiwei_unclear,110,以为,yiwei,2257,49,yiwei,
349,condition1,4,filler,908,拆桥,correct,3655,50,filler,
333,condition1,practice,practice_1,301,lai,correct,,0,NA,
333,condition1,practice,practice_2,302,pohuai,ambiguous,,0,NA,
333,condition1,practice,practice_3,303,ba,ambiguous,,0,NA,
333,condition1,practice,practice_4,304,qu,correct,,0,NA,
333,condition1,0,juede_contrastive,16,觉得,juede,14274,1,juede,
333,condition1,0,yiwei_unclear,107,以为,yiwei,15845,2,yiwei,
333,condition1,0,yiwei_contrastive,9,以为,yiwei,55036,3,yiwei,
333,condition1,0,juede_unclear,119,觉得,juede,31877,4,juede,
333,condition1,0,yiwei_contrastive,3,以为,yiwei,10079,5,yiwei,
333,condition1,0,juede_unclear,116,觉得,juede,22146,6,juede,
333,condition1,0,juede_contrastive,11,觉得,juede,10639,7,juede,
333,condition1,0,yiwei_unclear,109,以为,yiwei,8658,8,yiwei,
333,condition1,0,filler,901,以前,correct,11891,9,filler,
333,condition1,0,filler,903,以后,correct,9430,10,filler,
333,condition1,1,juede_contrastive,18,以为,yiwei,13671,11,juede,
333,condition1,1,yiwei_contrastive,6,以为,yiwei,67781,12,yiwei,
333,condition1,1,yiwei_contrastive,8,觉得,juede,16662,13,yiwei,
333,condition1,1,filler,907,谈兵,correct,11926,14,filler,
333,condition1,1,filler,904,以后,correct,11935,15,filler,
333,condition1,1,yiwei_unclear,101,以为,yiwei,11502,16,yiwei,
333,condition1,1,juede_contrastive,14,觉得,juede,9648,17,juede,
333,condition1,1,juede_unclear,112,觉得,juede,11739,18,juede,
333,condition1,1,yiwei_unclear,110,觉得,juede,11583,19,yiwei,
333,condition1,1,juede_unclear,114,觉得,juede,24275,20,juede,
333,condition1,2,filler,909,画蛇,correct,10063,21,filler,
333,condition1,2,yiwei_unclear,105,以为,yiwei,13935,22,yiwei,
333,condition1,2,juede_unclear,113,觉得,juede,6408,23,juede,
333,condition1,2,yiwei_contrastive,1,觉得,juede,8264,24,yiwei,
333,condition1,2,yiwei_unclear,106,以为,yiwei,21357,25,yiwei,
333,condition1,2,juede_contrastive,13,觉得,juede,11419,26,juede,
333,condition1,2,juede_contrastive,17,觉得,juede,11109,27,juede,
333,condition1,2,juede_unclear,115,觉得,juede,12958,28,juede,
333,condition1,2,yiwei_contrastive,4,以为,yiwei,10777,29,yiwei,
333,condition1,2,filler,908,拆桥,correct,23053,30,filler,
333,condition1,3,filler,906,点睛,correct,45721,31,filler,
333,condition1,3,juede_unclear,117,觉得,juede,9582,32,juede,
333,condition1,3,yiwei_unclear,103,以为,yiwei,11534,33,yiwei,
333,condition1,3,juede_contrastive,19,觉得,juede,11048,34,juede,
333,condition1,3,filler,905,桃源,correct,24739,35,filler,
333,condition1,3,juede_contrastive,12,觉得,juede,15688,36,juede,
333,condition1,3,yiwei_contrastive,5,以为,yiwei,6824,37,yiwei,
333,condition1,3,yiwei_contrastive,10,以为,yiwei,6760,38,yiwei,
333,condition1,3,yiwei_unclear,108,觉得,juede,14869,39,yiwei,
333,condition1,3,juede_unclear,111,觉得,juede,7255,40,juede,
333,condition1,4,juede_contrastive,20,觉得,juede,17111,41,juede,
333,condition1,4,yiwei_unclear,102,以为,yiwei,10455,42,yiwei,
333,condition1,4,filler,910,作气,correct,10398,43,filler,
333,condition1,4,juede_contrastive,15,觉得,juede,8612,44,juede,
333,condition1,4,juede_unclear,118,觉得,juede,33924,45,juede,
333,condition1,4,yiwei_unclear,104,觉得,juede,34081,46,yiwei,
333,condition1,4,yiwei_contrastive,7,以为,yiwei,8053,47,yiwei,
333,condition1,4,filler,902,以前,correct,7818,48,filler,
333,condition1,4,yiwei_contrastive,2,以为,yiwei,6078,49,yiwei,
333,condition1,4,juede_unclear,120,觉得,juede,10906,50,juede,
328,condition1,practice,practice_1,301,lai,correct,,0,NA,
328,condition1,practice,practice_2,302,pohuai,ambiguous,,0,NA,
328,condition1,practice,practice_3,303,ba,ambiguous,,0,NA,
328,condition1,practice,practice_4,304,qu,correct,,0,NA,
328,condition1,0,juede_contrastive,16,觉得,juede,30417,1,juede,
328,condition1,0,juede_contrastive,11,觉得,juede,14842,2,juede,
328,condition1,0,yiwei_contrastive,6,以为,yiwei,55875,3,yiwei,
328,condition1,0,filler,906,点睛,correct,14917,4,filler,
328,condition1,0,yiwei_unclear,110,以为,yiwei,27412,5,yiwei,
328,condition1,0,filler,910,作气,correct,11445,6,filler,
328,condition1,0,juede_unclear,117,以为,yiwei,25440,7,juede,
328,condition1,0,juede_unclear,111,觉得,juede,10767,8,juede,
328,condition1,0,yiwei_unclear,104,以为,yiwei,86837,9,yiwei,
328,condition1,0,yiwei_contrastive,10,以为,yiwei,9276,10,yiwei,
328,condition1,1,juede_unclear,115,觉得,juede,17853,11,juede,
328,condition1,1,juede_contrastive,19,觉得,juede,5528,12,juede,
328,condition1,1,yiwei_contrastive,7,觉得,juede,46231,13,yiwei,
328,condition1,1,juede_contrastive,17,觉得,juede,19750,14,juede,
328,condition1,1,juede_unclear,113,觉得,juede,11634,15,juede,
328,condition1,1,filler,908,拆桥,correct,11089,16,filler,
328,condition1,1,yiwei_unclear,101,以为,yiwei,10249,17,yiwei,
328,condition1,1,yiwei_contrastive,4,以为,yiwei,9633,18,yiwei,
328,condition1,1,yiwei_unclear,109,以为,yiwei,268663,19,yiwei,
328,condition1,1,filler,904,以后,correct,7916,20,filler,
328,condition1,2,yiwei_unclear,102,以为,yiwei,19577,21,yiwei,
328,condition1,2,juede_unclear,112,觉得,juede,15335,22,juede,
328,condition1,2,juede_unclear,118,觉得,juede,19026,23,juede,
328,condition1,2,juede_contrastive,20,觉得,juede,26944,24,juede,
328,condition1,2,filler,902,以前,correct,7001,25,filler,
328,condition1,2,juede_contrastive,14,觉得,juede,11049,26,juede,
328,condition1,2,filler,907,谈兵,correct,3663,27,filler,
328,condition1,2,yiwei_contrastive,8,以为,yiwei,56344,28,yiwei,
328,condition1,2,yiwei_contrastive,2,以为,yiwei,9631,29,yiwei,
328,condition1,2,yiwei_unclear,107,以为,yiwei,6962,30,yiwei,
328,condition1,3,yiwei_unclear,108,觉得,juede,15040,31,yiwei,
328,condition1,3,juede_unclear,116,觉得,juede,8736,32,juede,
328,condition1,3,yiwei_contrastive,3,以为,yiwei,11537,33,yiwei,
328,condition1,3,juede_contrastive,12,觉得,juede,11072,34,juede,
328,condition1,3,yiwei_contrastive,1,以为,yiwei,12416,35,yiwei,
328,condition1,3,filler,903,以后,correct,13220,36,filler,
328,condition1,3,yiwei_unclear,105,以为,yiwei,19536,37,yiwei,
328,condition1,3,juede_unclear,114,觉得,juede,18735,38,juede,
328,condition1,3,filler,909,画蛇,correct,6906,39,filler,
328,condition1,3,juede_contrastive,13,以为,yiwei,17766,40,juede,
328,condition1,4,yiwei_unclear,103,以为,yiwei,11176,41,yiwei,
328,condition1,4,juede_unclear,120,觉得,juede,8602,42,juede,
328,condition1,4,filler,905,桃源,correct,7656,43,filler,
328,condition1,4,juede_contrastive,18,觉得,juede,11535,44,juede,
328,condition1,4,juede_contrastive,15,觉得,juede,19155,45,juede,
328,condition1,4,juede_unclear,119,觉得,juede,5562,46,juede,
328,condition1,4,yiwei_contrastive,5,以为,yiwei,5604,47,yiwei,
328,condition1,4,yiwei_unclear,106,以为,yiwei,14772,48,yiwei,
328,condition1,4,filler,901,以前,correct,9576,49,filler,
328,condition1,4,yiwei_contrastive,9,以为,yiwei,11594,50,yiwei,
320,condition1,practice,practice_1,301,lai,correct,,0,NA,
320,condition1,practice,practice_2,302,pohuai,ambiguous,,0,NA,
320,condition1,practice,practice_3,303,ba,ambiguous,,0,NA,
320,condition1,practice,practice_4,304,lai,incorrect,,0,NA,
320,condition1,0,filler,908,拆桥,correct,10059,1,filler,
320,condition1,0,juede_unclear,112,觉得,juede,10665,2,juede,
320,condition1,0,juede_unclear,111,觉得,juede,9684,3,juede,
320,condition1,0,juede_contrastive,19,觉得,juede,10659,4,juede,
320,condition1,0,yiwei_contrastive,9,以为,yiwei,22411,5,yiwei,
320,condition1,0,juede_contrastive,12,觉得,juede,8992,6,juede,
320,condition1,0,filler,906,点睛,correct,4553,7,filler,
320,condition1,0,yiwei_unclear,101,以为,yiwei,7074,8,yiwei,
320,condition1,0,yiwei_unclear,109,以为,yiwei,10039,9,yiwei,
320,condition1,0,yiwei_contrastive,10,以为,yiwei,11029,10,yiwei,
320,condition1,1,filler,903,以后,correct,4083,11,filler,
320,condition1,1,juede_unclear,120,觉得,juede,9295,12,juede,
320,condition1,1,juede_contrastive,11,觉得,juede,6835,13,juede,
320,condition1,1,juede_unclear,113,觉得,juede,5317,14,juede,
320,condition1,1,filler,910,作气,correct,4741,15,filler,
320,condition1,1,yiwei_contrastive,2,以为,yiwei,5184,16,yiwei,
320,condition1,1,yiwei_contrastive,5,以为,yiwei,4340,17,yiwei,
320,condition1,1,yiwei_unclear,102,以为,yiwei,12353,18,yiwei,
320,condition1,1,yiwei_unclear,104,以为,yiwei,5937,19,yiwei,
320,condition1,1,juede_contrastive,18,以为,yiwei,7247,20,juede,
320,condition1,2,filler,904,以后,correct,5895,21,filler,
320,condition1,2,yiwei_contrastive,6,以为,yiwei,7250,22,yiwei,
320,condition1,2,filler,905,桃源,correct,3648,23,filler,
320,condition1,2,juede_contrastive,20,觉得,juede,6394,24,juede,
320,condition1,2,juede_unclear,119,觉得,juede,3789,25,juede,
320,condition1,2,yiwei_unclear,106,以为,yiwei,6186,26,yiwei,
320,condition1,2,juede_contrastive,16,觉得,juede,5873,27,juede,
320,condition1,2,yiwei_contrastive,3,以为,yiwei,4676,28,yiwei,
320,condition1,2,juede_unclear,114,觉得,juede,4420,29,juede,
320,condition1,2,yiwei_unclear,107,以为,yiwei,4201,30,yiwei,
320,condition1,3,yiwei_unclear,103,以为,yiwei,5557,31,yiwei,
320,condition1,3,juede_contrastive,13,觉得,juede,9576,32,juede,
320,condition1,3,filler,907,谈兵,correct,3323,33,filler,
320,condition1,3,juede_unclear,117,觉得,juede,10052,34,juede,
320,condition1,3,yiwei_unclear,105,以为,yiwei,4032,35,yiwei,
320,condition1,3,yiwei_contrastive,1,以为,yiwei,5355,36,yiwei,
320,condition1,3,filler,902,以前,correct,2426,37,filler,
320,condition1,3,yiwei_contrastive,7,以为,yiwei,8331,38,yiwei,
320,condition1,3,juede_unclear,118,觉得,juede,5303,39,juede,
320,condition1,3,juede_contrastive,15,觉得,juede,4451,40,juede,
320,condition1,4,juede_unclear,115,觉得,juede,6232,41,juede,
320,condition1,4,filler,901,以前,correct,2816,42,filler,
320,condition1,4,juede_contrastive,14,觉得,juede,3701,43,juede,
320,condition1,4,yiwei_contrastive,4,以为,yiwei,12427,44,yiwei,
320,condition1,4,juede_contrastive,17,觉得,juede,8038,45,juede,
320,condition1,4,yiwei_contrastive,8,以为,yiwei,6978,46,yiwei,
320,condition1,4,juede_unclear,116,觉得,juede,4180,47,juede,
320,condition1,4,filler,909,画蛇,correct,2765,48,filler,
320,condition1,4,yiwei_unclear,110,以为,yiwei,8651,49,yiwei,
320,condition1,4,yiwei_unclear,108,觉得,juede,2080,50,yiwei,
347,condition1,practice,practice_1,301,lai,correct,,0,NA,
347,condition1,practice,practice_2,302,pohuai,ambiguous,,0,NA,
347,condition1,practice,practice_3,303,ba,ambiguous,,0,NA,
347,condition1,practice,practice_4,304,qu,correct,,0,NA,
347,condition1,0,yiwei_unclear,107,以为,yiwei,14695,1,yiwei,
347,condition1,0,yiwei_contrastive,5,以为,yiwei,19131,2,yiwei,
347,condition1,0,yiwei_unclear,101,以为,yiwei,12895,3,yiwei,
347,condition1,0,filler,907,谈兵,correct,4821,4,filler,
347,condition1,0,juede_unclear,114,觉得,juede,11259,5,juede,
347,condition1,0,juede_contrastive,11,觉得,juede,7222,6,juede,
347,condition1,0,yiwei_contrastive,7,以为,yiwei,14278,7,yiwei,
347,condition1,0,juede_contrastive,20,觉得,juede,13682,8,juede,
347,condition1,0,juede_unclear,119,觉得,juede,8236,9,juede,
347,condition1,0,filler,908,拆桥,correct,10459,10,filler,
347,condition1,1,yiwei_unclear,103,以为,yiwei,8123,11,yiwei,
347,condition1,1,juede_unclear,111,觉得,juede,5591,12,juede,
347,condition1,1,yiwei_contrastive,4,以为,yiwei,10239,13,yiwei,
347,condition1,1,filler,909,画蛇,correct,5622,14,filler,
347,condition1,1,yiwei_contrastive,2,以为,yiwei,8126,15,yiwei,
347,condition1,1,juede_contrastive,14,以为,yiwei,7638,16,juede,
347,condition1,1,juede_unclear,115,觉得,juede,21432,17,juede,
347,condition1,1,yiwei_unclear,105,以为,yiwei,6422,18,yiwei,
347,condition1,1,juede_contrastive,12,觉得,juede,4107,19,juede,
347,condition1,1,filler,903,以后,correct,5701,20,filler,
347,condition1,2,juede_unclear,120,觉得,juede,4187,21,juede,
347,condition1,2,juede_contrastive,15,觉得,juede,9324,22,juede,
347,condition1,2,yiwei_contrastive,6,以为,yiwei,5825,23,yiwei,
347,condition1,2,juede_contrastive,16,觉得,juede,14042,24,juede,
347,condition1,2,yiwei_unclear,102,以为,yiwei,12094,25,yiwei,
347,condition1,2,yiwei_contrastive,3,以为,yiwei,9206,26,yiwei,
347,condition1,2,yiwei_unclear,110,以为,yiwei,10609,27,yiwei,
347,condition1,2,juede_unclear,116,觉得,juede,9141,28,juede,
347,condition1,2,filler,901,以前,correct,6756,29,filler,
347,condition1,2,filler,904,以后,correct,5738,30,filler,
347,condition1,3,juede_contrastive,13,以为,yiwei,10008,31,juede,
347,condition1,3,juede_unclear,117,以为,yiwei,6739,32,juede,
347,condition1,3,juede_unclear,118,觉得,juede,4321,33,juede,
347,condition1,3,yiwei_unclear,108,以为,yiwei,13493,34,yiwei,
347,condition1,3,filler,910,作气,correct,5155,35,filler,
347,condition1,3,yiwei_unclear,106,以为,yiwei,5921,36,yiwei,
347,condition1,3,juede_contrastive,17,以为,yiwei,19105,37,juede,
347,condition1,3,yiwei_contrastive,10,觉得,juede,4084,38,yiwei,
347,condition1,3,yiwei_contrastive,1,以为,yiwei,6486,39,yiwei,
347,condition1,3,filler,905,桃源,correct,3803,40,filler,
347,condition1,4,filler,902,以前,correct,6105,41,filler,
347,condition1,4,filler,906,点睛,correct,2519,42,filler,
347,condition1,4,yiwei_unclear,104,以为,yiwei,8640,43,yiwei,
347,condition1,4,juede_contrastive,19,觉得,juede,6055,44,juede,
347,condition1,4,juede_unclear,112,觉得,juede,8974,45,juede,
347,condition1,4,juede_unclear,113,觉得,juede,3403,46,juede,
347,condition1,4,juede_contrastive,18,以为,yiwei,11576,47,juede,
347,condition1,4,yiwei_unclear,109,以为,yiwei,3821,48,yiwei,
347,condition1,4,yiwei_contrastive,8,以为,yiwei,6054,49,yiwei,
347,condition1,4,yiwei_contrastive,9,以为,yiwei,9666,50,yiwei,
344,condition1,practice,practice_1,301,lai,correct,,0,NA,
344,condition1,practice,practice_2,302,pohuai,ambiguous,,0,NA,
344,condition1,practice,practice_3,303,jiang,ambiguous,,0,NA,
344,condition1,practice,practice_4,304,qu,correct,,0,NA,
344,condition1,0,yiwei_unclear,105,以为,yiwei,17023,1,yiwei,
344,condition1,0,juede_unclear,114,觉得,juede,14944,2,juede,
344,condition1,0,yiwei_contrastive,1,以为,yiwei,13824,3,yiwei,
344,condition1,0,juede_contrastive,16,觉得,juede,13696,4,juede,
344,condition1,0,yiwei_contrastive,4,以为,yiwei,11568,5,yiwei,
344,condition1,0,filler,902,以前,correct,6520,6,filler,
344,condition1,0,juede_unclear,116,觉得,juede,8208,7,juede,
344,condition1,0,juede_contrastive,19,觉得,juede,7696,8,juede,
344,condition1,0,filler,906,点睛,correct,10536,9,filler,
344,condition1,0,yiwei_unclear,106,觉得,juede,11602,10,yiwei,
344,condition1,1,juede_unclear,119,觉得,juede,6926,11,juede,
344,condition1,1,yiwei_unclear,104,以为,yiwei,7976,12,yiwei,
344,condition1,1,filler,903,以后,correct,8112,13,filler,
344,condition1,1,yiwei_contrastive,9,以为,yiwei,24528,14,yiwei,
344,condition1,1,yiwei_contrastive,6,以为,yiwei,8440,15,yiwei,
344,condition1,1,juede_contrastive,14,觉得,juede,7728,16,juede,
344,condition1,1,yiwei_unclear,108,以为,yiwei,14240,17,yiwei,
344,condition1,1,filler,904,以后,correct,8464,18,filler,
344,condition1,1,juede_unclear,113,觉得,juede,10200,19,juede,
344,condition1,1,juede_contrastive,13,以为,yiwei,7625,20,juede,
344,condition1,2,juede_unclear,111,觉得,juede,6215,21,juede,
344,condition1,2,juede_unclear,112,觉得,juede,11384,22,juede,
344,condition1,2,filler,907,谈兵,correct,7464,23,filler,
344,condition1,2,yiwei_contrastive,5,以为,yiwei,6720,24,yiwei,
344,condition1,2,yiwei_contrastive,2,以为,yiwei,9488,25,yiwei,
344,condition1,2,yiwei_unclear,110,以为,yiwei,11608,26,yiwei,
344,condition1,2,juede_contrastive,12,觉得,juede,6808,27,juede,
344,condition1,2,juede_contrastive,18,觉得,juede,5568,28,juede,
344,condition1,2,filler,910,作气,correct,4720,29,filler,
344,condition1,2,yiwei_unclear,101,以为,yiwei,6488,30,yiwei,
344,condition1,3,juede_unclear,120,觉得,juede,4392,31,juede,
344,condition1,3,juede_unclear,117,觉得,juede,3936,32,juede,
344,condition1,3,juede_contrastive,17,觉得,juede,8864,33,juede,
344,condition1,3,yiwei_unclear,103,以为,yiwei,4384,34,yiwei,
344,condition1,3,yiwei_contrastive,8,觉得,juede,8880,35,yiwei,
344,condition1,3,yiwei_contrastive,10,以为,yiwei,8104,36,yiwei,
344,condition1,3,filler,908,拆桥,correct,5904,37,filler,
344,condition1,3,juede_contrastive,11,觉得,juede,9056,38,juede,
344,condition1,3,yiwei_unclear,109,以为,yiwei,9176,39,yiwei,
344,condition1,3,filler,905,桃源,correct,3952,40,filler,
344,condition1,4,filler,901,以前,correct,4360,41,filler,
344,condition1,4,yiwei_contrastive,3,以为,yiwei,7048,42,yiwei,
344,condition1,4,yiwei_contrastive,7,以为,yiwei,6272,43,yiwei,
344,condition1,4,juede_unclear,115,觉得,juede,5016,44,juede,
344,condition1,4,juede_contrastive,20,觉得,juede,8136,45,juede,
344,condition1,4,juede_contrastive,15,觉得,juede,10840,46,juede,
344,condition1,4,juede_unclear,118,觉得,juede,6784,47,juede,
344,condition1,4,filler,909,画蛇,correct,8600,48,filler,
344,condition1,4,yiwei_unclear,102,觉得,juede,7208,49,yiwei,
344,condition1,4,yiwei_unclear,107,以为,yiwei,5272,50,yiwei,
360,condition1,practice,practice_1,301,lai,correct,,0,NA,
360,condition1,practice,practice_2,302,sunhuai,ambiguous,,0,NA,
360,condition1,practice,practice_3,303,ba,ambiguous,,0,NA,
360,condition1,practice,practice_4,304,qu,correct,,0,NA,
360,condition1,0,filler,901,以前,correct,13039,1,filler,
360,condition1,0,yiwei_contrastive,4,以为,yiwei,30677,2,yiwei,
360,condition1,0,yiwei_contrastive,8,以为,yiwei,57297,3,yiwei,
360,condition1,0,yiwei_unclear,104,以为,yiwei,23152,4,yiwei,
360,condition1,0,juede_contrastive,15,觉得,juede,34126,5,juede,
360,condition1,0,juede_unclear,112,觉得,juede,13538,6,juede,
360,condition1,0,juede_unclear,113,以为,yiwei,16718,7,juede,
360,condition1,0,yiwei_unclear,105,觉得,juede,11209,8,yiwei,
360,condition1,0,filler,906,点睛,correct,12343,9,filler,
360,condition1,0,juede_contrastive,12,觉得,juede,12096,10,juede,
360,condition1,1,yiwei_unclear,106,以为,yiwei,14961,11,yiwei,
360,condition1,1,yiwei_contrastive,10,以为,yiwei,10312,12,yiwei,
360,condition1,1,filler,902,以前,correct,8047,13,filler,
360,condition1,1,juede_contrastive,20,以为,yiwei,26775,14,juede,
360,condition1,1,juede_unclear,115,觉得,juede,11681,15,juede,
360,condition1,1,yiwei_contrastive,9,以为,yiwei,22281,16,yiwei,
360,condition1,1,filler,910,作气,correct,12078,17,filler,
360,condition1,1,juede_unclear,119,觉得,juede,11623,18,juede,
360,condition1,1,juede_contrastive,11,觉得,juede,11376,19,juede,
360,condition1,1,yiwei_unclear,110,以为,yiwei,16968,20,yiwei,
360,condition1,2,filler,905,桃源,correct,15384,21,filler,
360,condition1,2,juede_unclear,111,觉得,juede,8448,22,juede,
360,condition1,2,yiwei_unclear,102,以为,yiwei,14073,23,yiwei,
360,condition1,2,yiwei_unclear,101,以为,yiwei,10231,24,yiwei,
360,condition1,2,yiwei_contrastive,7,以为,yiwei,9223,25,yiwei,
360,condition1,2,filler,907,谈兵,correct,10624,26,filler,
360,condition1,2,juede_contrastive,17,以为,yiwei,9104,27,juede,
360,condition1,2,yiwei_contrastive,6,以为,yiwei,13105,28,yiwei,
360,condition1,2,juede_contrastive,18,以为,yiwei,11823,29,juede,
360,condition1,2,juede_unclear,118,觉得,juede,11384,30,juede,
360,condition1,3,yiwei_unclear,107,以为,yiwei,9825,31,yiwei,
360,condition1,3,juede_contrastive,16,觉得,juede,8518,32,juede,
360,condition1,3,filler,903,以后,correct,11913,33,filler,
360,condition1,3,juede_contrastive,13,以为,yiwei,23896,34,juede,
360,condition1,3,yiwei_contrastive,2,以为,yiwei,12352,35,yiwei,
360,condition1,3,filler,909,画蛇,correct,10263,36,filler,
360,condition1,3,juede_unclear,117,以为,yiwei,22911,37,juede,
360,condition1,3,yiwei_unclear,109,以为,yiwei,7473,38,yiwei,
360,condition1,3,yiwei_contrastive,5,以为,yiwei,7295,39,yiwei,
360,condition1,3,juede_unclear,120,以为,yiwei,12177,40,juede,
360,condition1,4,yiwei_unclear,103,以为,yiwei,12505,41,yiwei,
360,condition1,4,juede_contrastive,14,觉得,juede,9216,42,juede,
360,condition1,4,filler,908,拆桥,correct,11158,43,filler,
360,condition1,4,filler,904,以后,correct,8707,44,filler,
360,condition1,4,juede_contrastive,19,觉得,juede,8583,45,juede,
360,condition1,4,yiwei_contrastive,1,以为,yiwei,8568,46,yiwei,
360,condition1,4,yiwei_contrastive,3,以为,yiwei,11088,47,yiwei,
360,condition1,4,yiwei_unclear,108,觉得,juede,10055,48,yiwei,
360,condition1,4,juede_unclear,114,觉得,juede,10088,49,juede,
360,condition1,4,juede_unclear,116,觉得,juede,17657,50,juede,
332,condition1,practice,practice_1,301,lai,correct,,0,NA,
332,condition1,practice,practice_2,302,pohuai,ambiguous,,0,NA,
332,condition1,practice,practice_3,303,ba,ambiguous,,0,NA,
332,condition1,practice,practice_4,304,qu,correct,,0,NA,
332,condition1,0,yiwei_unclear,110,以为,yiwei,49941,1,yiwei,
332,condition1,0,yiwei_contrastive,6,以为,yiwei,18340,2,yiwei,
332,condition1,0,juede_unclear,114,觉得,juede,17637,3,juede,
332,condition1,0,juede_contrastive,20,觉得,juede,23808,4,juede,
332,condition1,0,juede_unclear,111,觉得,juede,14553,5,juede,
332,condition1,0,yiwei_contrastive,4,以为,yiwei,26017,6,yiwei,
332,condition1,0,filler,906,加眼,incorrect,46059,7,filler,
332,condition1,0,filler,902,以前,correct,14102,8,filler,
332,condition1,0,yiwei_unclear,108,以为,yiwei,35577,9,yiwei,
332,condition1,0,juede_contrastive,16,觉得,juede,23302,10,juede,
332,condition1,1,juede_unclear,120,觉得,juede,18088,11,juede,
332,condition1,1,filler,907,谈兵,correct,19154,12,filler,
332,condition1,1,juede_contrastive,12,觉得,juede,14669,13,juede,
332,condition1,1,yiwei_contrastive,9,以为,yiwei,34485,14,yiwei,
332,condition1,1,juede_unclear,112,觉得,juede,23208,15,juede,
332,condition1,1,filler,903,以后,correct,20684,16,filler,
332,condition1,1,yiwei_contrastive,10,以为,yiwei,14002,17,yiwei,
332,condition1,1,yiwei_unclear,102,觉得,juede,25385,18,yiwei,
332,condition1,1,yiwei_unclear,103,以为,yiwei,28840,19,yiwei,
332,condition1,1,juede_contrastive,19,觉得,juede,17620,20,juede,
332,condition1,2,juede_contrastive,14,觉得,juede,19820,21,juede,
332,condition1,2,filler,908,拆桥,correct,16903,22,filler,
332,condition1,2,juede_unclear,116,以为,yiwei,51882,23,juede,
332,condition1,2,juede_contrastive,18,觉得,juede,16213,24,juede,
332,condition1,2,yiwei_contrastive,7,以为,yiwei,21087,25,yiwei,
