workerid,proliferate.condition,block_id,condition,item_id,response,rt,trial_num,verb,error
498,condition1,1,juede_unclear,113,觉得,3946,19,juede,
498,condition1,1,juede_contrastive,13,看,20422,20,juede,
498,condition1,2,yiwei_unclear,109,说,5876,21,yiwei,
498,condition1,2,juede_unclear,116,发现,5702,22,juede,
498,condition1,2,yiwei_unclear,104,看,4302,23,yiwei,
498,condition1,2,juede_contrastive,15,看,7323,24,juede,
498,condition1,2,juede_contrastive,18,认为,8018,25,juede,
498,condition1,2,filler,907,谈,3531,26,filler,
498,condition1,2,juede_unclear,115,看,3599,27,juede,
498,condition1,2,yiwei_contrastive,6,说,6029,28,yiwei,
498,condition1,2,filler,905,指,6502,29,filler,
498,condition1,2,yiwei_contrastive,7,看,3576,30,yiwei,
498,condition1,3,yiwei_unclear,107,说,4909,31,yiwei,
498,condition1,3,yiwei_contrastive,5,看,5865,32,yiwei,
498,condition1,3,filler,904,拔,6981,33,filler,
498,condition1,3,yiwei_contrastive,1,说,3975,34,yiwei,
498,condition1,3,juede_contrastive,17,看,4327,35,juede,
498,condition1,3,filler,906,点,6682,36,filler,
498,condition1,3,juede_unclear,118,看,3874,37,juede,
498,condition1,3,juede_unclear,117,看,4950,38,juede,
498,condition1,3,yiwei_unclear,103,看,5248,39,yiwei,
498,condition1,3,juede_contrastive,12,看,3741,40,juede,
498,condition1,4,filler,903,待,4195,41,filler,
498,condition1,4,juede_unclear,120,留,86736,42,juede,
498,condition1,4,filler,908,拆,6172,43,filler,
498,condition1,4,juede_unclear,111,kan,3924,44,juede,
498,condition1,4,yiwei_unclear,102,说,4145,45,yiwei,
498,condition1,4,yiwei_contrastive,3,看,5320,46,yiwei,
498,condition1,4,yiwei_unclear,108,发现,16421,47,yiwei,
498,condition1,4,juede_contrastive,14,看,5817,48,juede,
498,condition1,4,juede_contrastive,11,还是,10604,49,juede,
498,condition1,4,yiwei_contrastive,2,看,4542,50,yiwei,
468,condition1,practice,practice_1,301,放,,0,NA,
468,condition1,practice,practice_2,302,打,,0,NA,
468,condition1,practice,practice_3,303,发,,0,NA,
468,condition1,practice,practice_4,304,闹,,0,NA,
468,condition1,0,filler,906,点,7649,1,filler,
468,condition1,0,filler,910,刻,7384,2,filler,
468,condition1,0,juede_contrastive,13,说的,42862,3,juede,
468,condition1,0,juede_contrastive,18,家的,10595,4,juede,
468,condition1,0,yiwei_unclear,106,是,12318,5,yiwei,
468,condition1,0,juede_unclear,112,说,7738,6,juede,
468,condition1,0,yiwei_contrastive,1,说,4862,7,yiwei,
468,condition1,0,yiwei_contrastive,10,知道,80441,8,yiwei,
468,condition1,0,yiwei_unclear,101,会说,13379,9,yiwei,
468,condition1,0,juede_unclear,111,觉得,6485,10,juede,
468,condition1,1,juede_unclear,113,都觉得,8381,11,juede,
468,condition1,1,yiwei_contrastive,9,也,6082,12,yiwei,
468,condition1,1,juede_contrastive,14,家,23250,13,juede,
468,condition1,1,juede_contrastive,19,长的,44969,14,juede,
468,condition1,1,juede_unclear,119,说,4444,15,juede,
468,condition1,1,filler,905,指,37640,16,filler,
468,condition1,1,yiwei_unclear,109,跟,18547,17,yiwei,
468,condition1,1,yiwei_unclear,110,看,208714,18,yiwei,
468,condition1,1,filler,909,画,58929,19,filler,
468,condition1,1,yiwei_contrastive,7,看见,18245,20,yiwei,
468,condition1,2,juede_contrastive,15,看,50654,21,juede,
468,condition1,2,juede_unclear,116,看见,7831,22,juede,
468,condition1,2,yiwei_contrastive,6,围巾,48425,23,yiwei,
468,condition1,2,juede_unclear,120,站,5970,24,juede,
468,condition1,2,filler,901,挠,10129,25,filler,
468,condition1,2,yiwei_unclear,105,看,19401,26,yiwei,
468,condition1,2,filler,903,待,5233,27,filler,
468,condition1,2,juede_contrastive,20,说,14523,28,juede,
468,condition1,2,yiwei_unclear,104,那个,54065,29,yiwei,
468,condition1,2,yiwei_contrastive,3,不,23829,30,yiwei,
468,condition1,3,filler,907,谈,4199,31,filler,
468,condition1,3,yiwei_contrastive,4,说,34749,32,yiwei,
468,condition1,3,yiwei_unclear,102,说,6199,33,yiwei,
468,condition1,3,juede_unclear,117,手机,7598,34,juede,
468,condition1,3,yiwei_contrastive,8,衣服,18619,35,yiwei,
468,condition1,3,filler,908,拆,3855,36,filler,
468,condition1,3,juede_contrastive,17,抓到的,14632,37,juede,
468,condition1,3,juede_contrastive,11,我觉得,6427,38,juede,
468,condition1,3,juede_unclear,115,觉得,37168,39,juede,
468,condition1,3,yiwei_unclear,107,嫌弃,11615,40,yiwei,
468,condition1,4,juede_contrastive,12,觉得,7366,41,juede,
468,condition1,4,yiwei_unclear,103,看见,13267,42,yiwei,
468,condition1,4,filler,904,拔,4632,43,filler,
468,condition1,4,juede_unclear,114,怕,11285,44,juede,
468,condition1,4,filler,902,盗,4416,45,filler,
468,condition1,4,yiwei_unclear,108,开车撞到人，那,95585,46,yiwei,
468,condition1,4,yiwei_contrastive,5,觉得,28596,47,yiwei,
468,condition1,4,juede_contrastive,16,的,11818,48,juede,
468,condition1,4,yiwei_contrastive,2,看,21917,49,yiwei,
468,condition1,4,juede_unclear,118,觉得,7848,50,juede,
467,condition1,practice,practice_1,301,放,,0,NA,
467,condition1,practice,practice_2,302,打,,0,NA,
467,condition1,practice,practice_3,303,发,,0,NA,
467,condition1,practice,practice_4,304,闹,,0,NA,
467,condition1,0,yiwei_contrastive,2,看,5516,1,yiwei,
467,condition1,0,filler,903,待,3932,2,filler,
467,condition1,0,yiwei_contrastive,8,看,5700,3,yiwei,
467,condition1,0,filler,907,谈,2700,4,filler,
467,condition1,0,juede_unclear,114,说,13951,5,juede,
467,condition1,0,juede_contrastive,18,说,3552,6,juede,
467,condition1,0,juede_contrastive,16,看,4117,7,juede,
467,condition1,0,yiwei_unclear,110,看,5133,8,yiwei,
467,condition1,0,yiwei_unclear,103,说,5431,9,yiwei,
467,condition1,0,juede_unclear,119,说,9750,10,juede,
467,condition1,1,juede_unclear,111,觉得,4354,11,juede,
467,condition1,1,yiwei_contrastive,6,看,3646,12,yiwei,
467,condition1,1,yiwei_unclear,104,看,3233,13,yiwei,
467,condition1,1,yiwei_unclear,109,说,2936,14,yiwei,
467,condition1,1,filler,910,刻,7417,15,filler,
467,condition1,1,juede_contrastive,20,看,3496,16,juede,
467,condition1,1,juede_contrastive,12,看,4516,17,juede,
467,condition1,1,juede_unclear,113,听,6967,18,juede,
467,condition1,1,filler,906,点,2800,19,filler,
467,condition1,1,yiwei_contrastive,3,看,5833,20,yiwei,
467,condition1,2,yiwei_unclear,105,说,10651,21,yiwei,
467,condition1,2,juede_unclear,112,觉得,4900,22,juede,
467,condition1,2,yiwei_contrastive,1,说,2583,23,yiwei,
467,condition1,2,filler,909,画,4050,24,filler,
467,condition1,2,juede_unclear,117,看,4883,25,juede,
467,condition1,2,juede_contrastive,13,看,2917,26,juede,
467,condition1,2,juede_contrastive,11,看,10117,27,juede,
467,condition1,2,yiwei_unclear,102,说,3233,28,yiwei,
467,condition1,2,filler,902,盗,8402,29,filler,
467,condition1,2,yiwei_contrastive,4,说,3231,30,yiwei,
467,condition1,3,juede_unclear,120,说,2566,31,juede,
467,condition1,3,juede_contrastive,17,看,2634,32,juede,
467,condition1,3,yiwei_contrastive,5,说,2983,33,yiwei,
467,condition1,3,yiwei_unclear,107,说,5267,34,yiwei,
467,condition1,3,juede_contrastive,19,觉得,9933,35,juede,
467,condition1,3,filler,901,挠,3419,36,filler,
467,condition1,3,yiwei_contrastive,10,看,2865,37,yiwei,
467,condition1,3,filler,905,指,3733,38,filler,
467,condition1,3,yiwei_unclear,106,说,3733,39,yiwei,
467,condition1,3,juede_unclear,115,看,2753,40,juede,
467,condition1,4,filler,908,拆,2750,41,filler,
467,condition1,4,yiwei_unclear,101,说,2697,42,yiwei,
467,condition1,4,yiwei_contrastive,7,看,2984,43,yiwei,
467,condition1,4,yiwei_unclear,108,说,3216,44,yiwei,
467,condition1,4,juede_contrastive,14,看,3683,45,juede,
467,condition1,4,juede_contrastive,15,看,3484,46,juede,
467,condition1,4,juede_unclear,116,认,10399,47,juede,
467,condition1,4,yiwei_contrastive,9,看,4917,48,yiwei,
467,condition1,4,juede_unclear,118,看,4337,49,juede,
467,condition1,4,filler,904,拔,6134,50,filler,
445,condition1,practice,practice_1,301,放,,0,NA,
445,condition1,practice,practice_2,302,側,,0,NA,
445,condition1,practice,practice_3,303,發,,0,NA,
445,condition1,practice,practice_4,304,鬧,,0,NA,
445,condition1,0,juede_unclear,117,找,55586,1,juede,
445,condition1,0,yiwei_contrastive,10,才,14880,2,yiwei,
445,condition1,0,filler,906,點,3940,3,filler,
445,condition1,0,yiwei_unclear,110,說,7426,4,yiwei,
445,condition1,0,juede_unclear,118,看,4165,5,juede,
445,condition1,0,yiwei_contrastive,3,就,3669,6,yiwei,
445,condition1,0,juede_contrastive,12,看,4024,7,juede,
445,condition1,0,filler,901,挠,17069,8,filler,
445,condition1,0,juede_contrastive,16,的,5011,9,juede,
445,condition1,0,yiwei_unclear,108,看,9121,10,yiwei,
445,condition1,1,juede_unclear,116,說,7092,11,juede,
445,condition1,1,yiwei_unclear,105,愛,13835,12,yiwei,
445,condition1,1,yiwei_contrastive,2,看,7227,13,yiwei,
445,condition1,1,juede_contrastive,13,說,12187,14,juede,
445,condition1,1,filler,905,比,8719,15,filler,
445,condition1,1,juede_unclear,113,說,3886,16,juede,
445,condition1,1,yiwei_unclear,101,說,4667,17,yiwei,
445,condition1,1,filler,909,畫,8502,18,filler,
445,condition1,1,juede_contrastive,15,看,9125,19,juede,
445,condition1,1,yiwei_contrastive,5,跟,5335,20,yiwei,
445,condition1,2,filler,904,揠,27116,21,filler,
445,condition1,2,juede_unclear,111,認為,16817,22,juede,
445,condition1,2,juede_unclear,120,在,12537,23,juede,
445,condition1,2,juede_contrastive,11,看,8358,24,juede,
445,condition1,2,filler,907,談,3372,25,filler,
445,condition1,2,yiwei_unclear,103,說,25282,26,yiwei,
445,condition1,2,juede_contrastive,18,說,5462,27,juede,
445,condition1,2,yiwei_contrastive,6,看,22251,28,yiwei,
445,condition1,2,yiwei_unclear,107,說,7268,29,yiwei,
445,condition1,2,yiwei_contrastive,7,說,3911,30,yiwei,
445,condition1,3,filler,903,待,7535,31,filler,
445,condition1,3,juede_contrastive,17,說,3681,32,juede,
445,condition1,3,filler,910,滑,10584,33,filler,
445,condition1,3,juede_contrastive,14,說,2918,34,juede,
445,condition1,3,yiwei_contrastive,4,看,3478,35,yiwei,
445,condition1,3,juede_unclear,115,說,2175,36,juede,
445,condition1,3,yiwei_contrastive,8,說,2361,37,yiwei,
445,condition1,3,yiwei_unclear,109,說,4901,38,yiwei,
445,condition1,3,juede_unclear,112,說,2390,39,juede,
445,condition1,3,yiwei_unclear,106,說,6980,40,yiwei,
445,condition1,4,juede_contrastive,20,看,5327,41,juede,
445,condition1,4,yiwei_contrastive,1,說,3574,42,yiwei,
445,condition1,4,yiwei_contrastive,9,說,2806,43,yiwei,
445,condition1,4,juede_unclear,114,看,4857,44,juede,
445,condition1,4,yiwei_unclear,102,說,2001,45,yiwei,
445,condition1,4,juede_unclear,119,說,2395,46,juede,
445,condition1,4,filler,908,拆,9024,47,filler,
445,condition1,4,juede_contrastive,19,長,4433,48,juede,
445,condition1,4,filler,902,盗,22146,49,filler,
445,condition1,4,yiwei_unclear,104,看,5678,50,yiwei,
487,condition1,practice,practice_1,301,放,,0,NA,
487,condition1,practice,practice_2,302,打,,0,NA,
487,condition1,practice,practice_3,303,發,,0,NA,
487,condition1,practice,practice_4,304,鬧,,0,NA,
487,condition1,0,juede_unclear,113,打,11968,1,juede,
487,condition1,0,juede_contrastive,19,是,20311,2,juede,
487,condition1,0,filler,905,比,8600,3,filler,
487,condition1,0,juede_contrastive,13,不,31792,4,juede,
487,condition1,0,juede_unclear,117,放,27904,5,juede,
487,condition1,0,yiwei_contrastive,10,還,32281,6,yiwei,
487,condition1,0,yiwei_contrastive,7,不,95151,7,yiwei,
487,condition1,0,yiwei_unclear,107,當,5932,8,yiwei,
487,condition1,0,filler,909,畫,6020,9,filler,
487,condition1,0,yiwei_unclear,104,國,59592,10,yiwei,
487,condition1,1,yiwei_contrastive,3,就,9352,11,yiwei,
487,condition1,1,juede_contrastive,15,看,36952,12,juede,
487,condition1,1,filler,906,點,9872,13,filler,
487,condition1,1,juede_unclear,112,覺得,30676,14,juede,
487,condition1,1,juede_contrastive,20,看,6596,15,juede,
487,condition1,1,filler,902,盜,6040,16,filler,
487,condition1,1,yiwei_unclear,102,看,16004,17,yiwei,
487,condition1,1,yiwei_contrastive,6,的,7260,18,yiwei,
487,condition1,1,juede_unclear,119,瞧,9184,19,juede,
487,condition1,1,yiwei_unclear,106,剩,78280,20,yiwei,
487,condition1,2,yiwei_contrastive,2,在,9616,21,yiwei,
487,condition1,2,yiwei_unclear,108,答應,21660,22,yiwei,
487,condition1,2,juede_unclear,118,覺得,19180,23,juede,
487,condition1,2,yiwei_unclear,109,跟,25085,24,yiwei,
487,condition1,2,juede_contrastive,18,說,20143,25,juede,
487,condition1,2,filler,908,拆,4293,26,filler,
487,condition1,2,yiwei_contrastive,4,聽說,12015,27,yiwei,
487,condition1,2,juede_contrastive,14,依舊,23092,28,juede,
487,condition1,2,juede_unclear,120,覺得,9968,29,juede,
487,condition1,2,filler,910,刻,23101,30,filler,
487,condition1,3,juede_contrastive,11,覺得,11044,31,juede,
487,condition1,3,filler,903,待,6199,32,filler,
487,condition1,3,juede_unclear,114,認為,39312,33,juede,
487,condition1,3,yiwei_unclear,103,以為,27293,34,yiwei,
487,condition1,3,juede_contrastive,12,覺得,6199,35,juede,
487,condition1,3,yiwei_contrastive,8,認為,10856,36,yiwei,
487,condition1,3,filler,901,撓,17764,37,filler,
487,condition1,3,yiwei_contrastive,1,說,6768,38,yiwei,
487,condition1,3,juede_unclear,111,覺得,5872,39,juede,
487,condition1,3,yiwei_unclear,105,玩的,47128,40,yiwei,
487,condition1,4,filler,904,揠,7100,41,filler,
487,condition1,4,yiwei_unclear,110,說,15576,42,yiwei,
487,condition1,4,yiwei_contrastive,9,認為,7248,43,yiwei,
487,condition1,4,yiwei_unclear,101,會認為,31323,44,yiwei,
487,condition1,4,yiwei_contrastive,5,不知道,20948,45,yiwei,
487,condition1,4,filler,907,談,3411,46,filler,
487,condition1,4,juede_unclear,115,覺得,7353,47,juede,
487,condition1,4,juede_unclear,116,化作灰,27135,48,juede,
487,condition1,4,juede_contrastive,16,有的,13520,49,juede,
487,condition1,4,juede_contrastive,17,以為,7575,50,juede,
501,condition1,practice,practice_1,301,要,,0,NA,
501,condition1,practice,practice_2,302,打,,0,NA,
501,condition1,practice,practice_3,303,发,,0,NA,
501,condition1,practice,practice_4,304,闹,,0,NA,
501,condition1,0,juede_unclear,117,看,12574,1,juede,
501,condition1,0,yiwei_contrastive,5,猜,7689,2,yiwei,
501,condition1,0,filler,910,刻,9293,3,filler,
501,condition1,0,juede_contrastive,16,看,3503,4,juede,
501,condition1,0,filler,907,谈,3841,5,filler,
501,condition1,0,juede_unclear,120,跟,14374,6,juede,
501,condition1,0,yiwei_unclear,107,说,5089,7,yiwei,
501,condition1,0,yiwei_contrastive,9,看,3670,8,yiwei,
501,condition1,0,yiwei_unclear,103,看,5572,9,yiwei,
501,condition1,0,juede_contrastive,14,看,3739,10,juede,
501,condition1,1,yiwei_contrastive,1,说,6994,11,yiwei,
501,condition1,1,juede_contrastive,20,瞧,14711,12,juede,
501,condition1,1,yiwei_unclear,106,说,8275,13,yiwei,
501,condition1,1,filler,902,盗,5472,14,filler,
501,condition1,1,juede_unclear,115,看,11150,15,juede,
501,condition1,1,juede_contrastive,18,说,9888,16,juede,
501,condition1,1,filler,901,挠,5105,17,filler,
501,condition1,1,yiwei_contrastive,4,猜,4409,18,yiwei,
501,condition1,1,yiwei_unclear,102,说,5398,19,yiwei,
501,condition1,1,juede_unclear,112,说,14752,20,juede,
501,condition1,2,filler,904,拔,5696,21,filler,
501,condition1,2,yiwei_unclear,110,猜,4502,22,yiwei,
501,condition1,2,juede_unclear,114,猜,18868,23,juede,
501,condition1,2,juede_unclear,118,猜,3471,24,juede,
501,condition1,2,filler,905,指,4792,25,filler,
501,condition1,2,yiwei_unclear,105,看,4093,26,yiwei,
501,condition1,2,juede_contrastive,17,看,4560,27,juede,
501,condition1,2,yiwei_contrastive,6,猜,2666,28,yiwei,
501,condition1,2,juede_contrastive,15,看,3829,29,juede,
501,condition1,2,yiwei_contrastive,2,猜,3053,30,yiwei,
501,condition1,3,juede_contrastive,13,看,4794,31,juede,
501,condition1,3,yiwei_unclear,101,猜,12494,32,yiwei,
501,condition1,3,yiwei_unclear,104,看,4812,33,yiwei,
501,condition1,3,yiwei_contrastive,10,猜,4485,34,yiwei,
501,condition1,3,yiwei_contrastive,8,看,3207,35,yiwei,
501,condition1,3,juede_unclear,113,说,3071,36,juede,
501,condition1,3,filler,908,拆,3021,37,filler,
501,condition1,3,juede_unclear,111,看,3962,38,juede,
501,condition1,3,juede_contrastive,11,瞧,6161,39,juede,
501,condition1,3,filler,909,画,4800,40,filler,
501,condition1,4,yiwei_contrastive,3,看,10787,41,yiwei,
501,condition1,4,filler,903,待,6363,42,filler,
501,condition1,4,filler,906,点,3759,43,filler,
501,condition1,4,juede_contrastive,19,说,20089,44,juede,
501,condition1,4,juede_unclear,119,说,2935,45,juede,
501,condition1,4,yiwei_unclear,108,说,4413,46,yiwei,
501,condition1,4,juede_contrastive,12,看,2996,47,juede,
501,condition1,4,juede_unclear,116,猜,4131,48,juede,
501,condition1,4,yiwei_unclear,109,看,4486,49,yiwei,
501,condition1,4,yiwei_contrastive,7,猜,3464,50,yiwei,
432,condition1,practice,practice_1,301,放,,0,NA,
432,condition1,practice,practice_2,302,打,,0,NA,
432,condition1,practice,practice_3,303,发,,0,NA,
432,condition1,practice,practice_4,304,闹,,0,NA,
432,condition1,0,yiwei_unclear,101,怪,12862,1,yiwei,
432,condition1,0,filler,905,指,7402,2,filler,
432,condition1,0,yiwei_contrastive,6,这个地方只能放名词吧？,72334,3,yiwei,
432,condition1,0,filler,902,盗,7483,4,filler,
432,condition1,0,yiwei_contrastive,5,猜,16669,5,yiwei,
432,condition1,0,juede_contrastive,12,觉得,8742,6,juede,
432,condition1,0,juede_contrastive,14,想,287379,7,juede,
432,condition1,0,yiwei_unclear,110,想,9881,8,yiwei,
432,condition1,0,juede_unclear,114,不像,24591,9,juede,
432,condition1,0,juede_unclear,118,搜索,17959,10,juede,
432,condition1,1,juede_contrastive,17,以为,13925,11,juede,
432,condition1,1,yiwei_unclear,108,觉得,22826,12,yiwei,
432,condition1,1,yiwei_unclear,107,以为,4578,13,yiwei,
432,condition1,1,filler,910,刻,6786,14,filler,
432,condition1,1,filler,906,点,4053,15,filler,
432,condition1,1,juede_unclear,119,寻思,11617,16,juede,
432,condition1,1,juede_unclear,113,觉得,3514,17,juede,
432,condition1,1,juede_contrastive,11,觉得,5618,18,juede,
432,condition1,1,yiwei_contrastive,9,想,3870,19,yiwei,
432,condition1,1,yiwei_contrastive,2,以为,3953,20,yiwei,
432,condition1,2,filler,908,拆,3386,21,filler,
432,condition1,2,yiwei_contrastive,1,说,6434,22,yiwei,
432,condition1,2,juede_contrastive,19,觉得,8093,23,juede,
432,condition1,2,juede_unclear,111,觉得,5793,24,juede,
432,condition1,2,yiwei_unclear,102,以为,10141,25,yiwei,
432,condition1,2,yiwei_unclear,106,瞥见,16053,26,yiwei,
432,condition1,2,juede_contrastive,18,幻想,7340,27,juede,
432,condition1,2,juede_unclear,115,预感,8339,28,juede,
432,condition1,2,filler,903,待,4236,29,filler,
432,condition1,2,yiwei_contrastive,7,怕,13426,30,yiwei,
432,condition1,3,filler,904,揠,9382,31,filler,
432,condition1,3,filler,901,挠,4672,32,filler,
432,condition1,3,yiwei_unclear,104,别让,22528,33,yiwei,
432,condition1,3,juede_unclear,120,臆想,9666,34,juede,
432,condition1,3,juede_contrastive,13,摧毁,17337,35,juede,
432,condition1,3,yiwei_unclear,109,当,12798,36,yiwei,
432,condition1,3,yiwei_contrastive,8,寻思,10745,37,yiwei,
432,condition1,3,juede_contrastive,20,以为,31739,38,juede,
432,condition1,3,juede_unclear,117,躲,11663,39,juede,
432,condition1,3,yiwei_contrastive,3,觉得,42916,40,yiwei,
432,condition1,4,yiwei_contrastive,4,想,5953,41,yiwei,
432,condition1,4,yiwei_contrastive,10,以为,36865,42,yiwei,
432,condition1,4,yiwei_unclear,103,觉得,4831,43,yiwei,
432,condition1,4,juede_unclear,116,想,5252,44,juede,
432,condition1,4,juede_contrastive,16,记得,4994,45,juede,
432,condition1,4,filler,909,画,5154,46,filler,
432,condition1,4,yiwei_unclear,105,以为,10330,47,yiwei,
432,condition1,4,filler,907,谈,4201,48,filler,
432,condition1,4,juede_contrastive,15,寻思,17467,49,juede,
432,condition1,4,juede_unclear,112,起誓,29943,50,juede,
508,condition1,practice,practice_1,301,放,,0,NA,
508,condition1,practice,practice_2,302,打,,0,NA,
508,condition1,practice,practice_3,303,发,,0,NA,
508,condition1,practice,practice_4,304,闹,,0,NA,
508,condition1,0,yiwei_contrastive,7,猜,14449,1,yiwei,
508,condition1,0,yiwei_unclear,101,以为,8079,2,yiwei,
508,condition1,0,juede_unclear,119,说,8845,3,juede,
508,condition1,0,juede_contrastive,13,说,8447,4,juede,
508,condition1,0,yiwei_contrastive,2,以为,4783,5,yiwei,
508,condition1,0,juede_contrastive,18,讲,10686,6,juede,
508,condition1,0,juede_unclear,118,觉得,6227,7,juede,
508,condition1,0,yiwei_unclear,107,以为,11398,8,yiwei,
508,condition1,0,filler,906,点,4636,9,filler,
508,condition1,0,filler,907,谈,3944,10,filler,
508,condition1,1,juede_contrastive,20,说猜,12882,11,juede,
508,condition1,1,filler,902,盗,5806,12,filler,
508,condition1,1,juede_unclear,120,觉得,12287,13,juede,
508,condition1,1,juede_unclear,111,觉得,5623,14,juede,
508,condition1,1,yiwei_unclear,102,以为,5355,15,yiwei,
508,condition1,1,juede_contrastive,16,觉得,4309,16,juede,
508,condition1,1,yiwei_unclear,106,以为,5823,17,yiwei,
508,condition1,1,yiwei_contrastive,5,以为,4627,18,yiwei,
508,condition1,1,filler,908,拆,4542,19,filler,
508,condition1,1,yiwei_contrastive,1,说,3653,20,yiwei,
508,condition1,2,filler,909,画,5343,21,filler,
508,condition1,2,yiwei_unclear,104,提醒,14867,22,yiwei,
508,condition1,2,juede_unclear,114,以为,15985,23,juede,
508,condition1,2,juede_unclear,115,以为,4374,24,juede,
508,condition1,2,yiwei_unclear,108,觉得,16909,25,yiwei,
508,condition1,2,yiwei_contrastive,6,觉得,3960,26,yiwei,
508,condition1,2,juede_contrastive,19,觉得,4225,27,juede,
508,condition1,2,juede_contrastive,14,记得,5448,28,juede,
508,condition1,2,filler,904,揠,9681,29,filler,
508,condition1,2,yiwei_contrastive,10,以为,5770,30,yiwei,
508,condition1,3,juede_contrastive,15,说,15338,31,juede,
508,condition1,3,yiwei_unclear,105,猜,8369,32,yiwei,
508,condition1,3,filler,903,待,4719,33,filler,
508,condition1,3,yiwei_contrastive,4,以为,4337,34,yiwei,
508,condition1,3,juede_unclear,116,打死,37291,35,juede,
508,condition1,3,yiwei_contrastive,3,通知,99410,36,yiwei,
508,condition1,3,filler,905,指,4677,37,filler,
508,condition1,3,yiwei_unclear,103,以为,4446,38,yiwei,
508,condition1,3,juede_unclear,112,以为,12391,39,juede,
508,condition1,3,juede_contrastive,11,觉得,4635,40,juede,
508,condition1,4,juede_unclear,117,以为,6440,41,juede,
508,condition1,4,yiwei_contrastive,9,以为,5047,42,yiwei,
508,condition1,4,juede_contrastive,12,觉得,4941,43,juede,
508,condition1,4,yiwei_unclear,109,逼,12852,44,yiwei,
508,condition1,4,filler,910,刻,6144,45,filler,
508,condition1,4,juede_unclear,113,觉得,3939,46,juede,
508,condition1,4,yiwei_unclear,110,因以为,14045,47,yiwei,
508,condition1,4,yiwei_contrastive,8,觉得,9543,48,yiwei,
508,condition1,4,filler,901,挠,3798,49,filler,
508,condition1,4,juede_contrastive,17,以为,6325,50,juede,
454,condition1,practice,practice_1,301,放,,0,NA,
454,condition1,practice,practice_2,302,打,,0,NA,
454,condition1,practice,practice_3,303,发,,0,NA,
454,condition1,practice,practice_4,304,闹,,0,NA,
454,condition1,0,juede_contrastive,14,还,26601,1,juede,
454,condition1,0,yiwei_contrastive,9,还,6291,2,yiwei,
454,condition1,0,juede_unclear,112,认为,32422,3,juede,
454,condition1,0,filler,905,指,10805,4,filler,
454,condition1,0,yiwei_unclear,105,以为,22408,5,yiwei,
454,condition1,0,juede_contrastive,18,想象,19635,6,juede,
454,condition1,0,yiwei_contrastive,1,认为,16909,7,yiwei,
454,condition1,0,filler,904,拔,13764,8,filler,
454,condition1,0,yiwei_unclear,103,以为,24601,9,yiwei,
454,condition1,0,juede_unclear,115,以为,11410,10,juede,
454,condition1,1,yiwei_contrastive,10,还,13558,11,yiwei,
454,condition1,1,yiwei_contrastive,2,以为,9926,12,yiwei,
454,condition1,1,filler,910,刻,21952,13,filler,
454,condition1,1,filler,906,点,9193,14,filler,
454,condition1,1,juede_contrastive,16,以为,16506,15,juede,
454,condition1,1,yiwei_unclear,106,想象,19024,16,yiwei,
454,condition1,1,juede_contrastive,11,还是,8333,17,juede,
454,condition1,1,juede_unclear,114,以为,21310,18,juede,
454,condition1,1,yiwei_unclear,107,以为,10260,19,yiwei,
454,condition1,1,juede_unclear,111,认为,6901,20,juede,
454,condition1,2,filler,903,待,5991,21,filler,
454,condition1,2,juede_unclear,120,以为,18905,22,juede,
454,condition1,2,yiwei_contrastive,4,以为,10453,23,yiwei,
454,condition1,2,yiwei_unclear,108,承担,45866,24,yiwei,
454,condition1,2,juede_contrastive,17,认为,23561,25,juede,
454,condition1,2,yiwei_unclear,102,想象,15936,26,yiwei,
454,condition1,2,yiwei_contrastive,8,以为,25051,27,yiwei,
454,condition1,2,juede_unclear,117,放,12582,28,juede,
454,condition1,2,juede_contrastive,13,以为,10890,29,juede,
454,condition1,2,filler,902,盗,11875,30,filler,
454,condition1,3,filler,909,画,6423,31,filler,
454,condition1,3,juede_unclear,119,以为,82869,32,juede,
454,condition1,3,yiwei_unclear,110,认为,10444,33,yiwei,
454,condition1,3,juede_unclear,113,认为,6102,34,juede,
454,condition1,3,filler,908,拆,5395,35,filler,
454,condition1,3,yiwei_contrastive,5,以为,10858,36,yiwei,
454,condition1,3,yiwei_contrastive,7,认为,20802,37,yiwei,
454,condition1,3,yiwei_unclear,101,认为,7139,38,yiwei,
454,condition1,3,juede_contrastive,20,以为,13551,39,juede,
454,condition1,3,juede_contrastive,15,想象,13424,40,juede,
454,condition1,4,juede_unclear,118,认为,8789,41,juede,
454,condition1,4,yiwei_contrastive,3,认为,16145,42,yiwei,
454,condition1,4,juede_contrastive,12,想象,13113,43,juede,
454,condition1,4,yiwei_contrastive,6,以为,6017,44,yiwei,
454,condition1,4,yiwei_unclear,104,看,28664,45,yiwei,
454,condition1,4,juede_contrastive,19,是,7932,46,juede,
454,condition1,4,juede_unclear,116,不认识,12679,47,juede,
454,condition1,4,filler,901,挠,8180,48,filler,
454,condition1,4,filler,907,谈,4475,49,filler,
454,condition1,4,yiwei_unclear,109,以为,6022,50,yiwei,
517,condition1,practice,practice_1,301,放,,0,NA,
517,condition1,practice,practice_2,302,打,,0,NA,
517,condition1,practice,practice_3,303,发,,0,NA,
517,condition1,practice,practice_4,304,闹,,0,NA,
517,condition1,0,yiwei_unclear,104,让,18298,1,yiwei,
517,condition1,0,juede_contrastive,20,看,20892,2,juede,
517,condition1,0,juede_unclear,112,说,21163,3,juede,
517,condition1,0,yiwei_contrastive,5,发现,18626,4,yiwei,
