workerid,proliferate.condition,block_id,condition,item_id,original_choice,response,rt,trial_num,verb,error
348,condition1,practice,practice_4,304,ba,correct,,0,NA,
348,condition1,0,filler,904,以后,correct,3970,1,filler,
348,condition1,0,yiwei_contrastive,10,以为,yiwei,2651,2,yiwei,
348,condition1,0,juede_unclear,112,觉得,juede,3719,3,juede,
348,condition1,0,juede_contrastive,17,以为,yiwei,5152,4,juede,
348,condition1,0,yiwei_unclear,107,以为,yiwei,3305,5,yiwei,
348,condition1,0,filler,908,拆桥,correct,3583,6,filler,
348,condition1,0,yiwei_unclear,108,以为,yiwei,5172,7,yiwei,
348,condition1,0,yiwei_contrastive,7,以为,yiwei,7514,8,yiwei,
348,condition1,0,juede_contrastive,20,觉得,juede,3975,9,juede,
348,condition1,0,juede_unclear,114,以为,yiwei,4688,10,juede,
348,condition1,1,juede_unclear,119,觉得,juede,2773,11,juede,
348,condition1,1,yiwei_unclear,105,以为,yiwei,4252,12,yiwei,
348,condition1,1,filler,906,点睛,correct,4884,13,filler,
348,condition1,1,filler,901,以前,correct,3744,14,filler,
348,condition1,1,juede_contrastive,14,以为,yiwei,3383,15,juede,
348,condition1,1,juede_unclear,115,觉得,juede,4024,16,juede,
348,condition1,1,yiwei_unclear,110,以为,yiwei,5261,17,yiwei,
348,condition1,1,yiwei_contrastive,9,觉得,juede,3267,18,yiwei,
348,condition1,1,juede_contrastive,19,觉得,juede,2984,19,juede,
348,condition1,1,yiwei_contrastive,6,以为,yiwei,2235,20,yiwei,
348,condition1,2,juede_unclear,120,以为,yiwei,5357,21,juede,
348,condition1,2,juede_unclear,113,觉得,juede,2480,22,juede,
348,condition1,2,yiwei_contrastive,5,以为,yiwei,2034,23,yiwei,
348,condition1,2,yiwei_unclear,109,以为,yiwei,2350,24,yiwei,
348,condition1,2,juede_contrastive,13,觉得,juede,6544,25,juede,
348,condition1,2,filler,902,以前,correct,3524,26,filler,
348,condition1,2,filler,909,画蛇,correct,2896,27,filler,
348,condition1,2,yiwei_contrastive,8,以为,yiwei,3058,28,yiwei,
348,condition1,2,yiwei_unclear,106,觉得,juede,4393,29,yiwei,
348,condition1,2,juede_contrastive,16,觉得,juede,2766,30,juede,
348,condition1,3,juede_unclear,116,觉得,juede,4412,31,juede,
348,condition1,3,yiwei_contrastive,4,以为,yiwei,2840,32,yiwei,
348,condition1,3,yiwei_unclear,101,以为,yiwei,2728,33,yiwei,
348,condition1,3,juede_unclear,118,觉得,juede,3348,34,juede,
348,condition1,3,yiwei_contrastive,3,以为,yiwei,6289,35,yiwei,
348,condition1,3,filler,910,作气,correct,2181,36,filler,
348,condition1,3,filler,903,以后,correct,4186,37,filler,
348,condition1,3,yiwei_unclear,102,以为,yiwei,6576,38,yiwei,
348,condition1,3,juede_contrastive,12,觉得,juede,1852,39,juede,
348,condition1,3,juede_contrastive,11,觉得,juede,4635,40,juede,
348,condition1,4,juede_contrastive,15,以为,yiwei,7028,41,juede,
348,condition1,4,filler,905,桃源,correct,2514,42,filler,
348,condition1,4,juede_unclear,111,觉得,juede,2554,43,juede,
348,condition1,4,filler,907,谈兵,correct,3141,44,filler,
348,condition1,4,yiwei_unclear,104,以为,yiwei,4883,45,yiwei,
348,condition1,4,juede_contrastive,18,以为,yiwei,3888,46,juede,
348,condition1,4,yiwei_contrastive,1,觉得,juede,3968,47,yiwei,
348,condition1,4,juede_unclear,117,以为,yiwei,2866,48,juede,
348,condition1,4,yiwei_contrastive,2,以为,yiwei,3396,49,yiwei,
348,condition1,4,yiwei_unclear,103,以为,yiwei,4788,50,yiwei,
363,condition1,practice,practice_1,301,bei,correct,,0,NA,
363,condition1,practice,practice_2,302,lai,ambiguous,,0,NA,
363,condition1,practice,practice_3,303,lai,ambiguous,,0,NA,
363,condition1,practice,practice_4,304,ba,correct,,0,NA,
363,condition1,0,juede_unclear,118,觉得,juede,15803,1,juede,
363,condition1,0,filler,902,以前,correct,6118,2,filler,
363,condition1,0,yiwei_unclear,101,以为,yiwei,9522,3,yiwei,
363,condition1,0,juede_contrastive,14,觉得,juede,9809,4,juede,
363,condition1,0,yiwei_contrastive,2,觉得,juede,32291,5,yiwei,
363,condition1,0,filler,909,画龙,incorrect,21186,6,filler,
363,condition1,0,yiwei_contrastive,3,觉得,juede,13208,7,yiwei,
363,condition1,0,yiwei_unclear,104,觉得,juede,31672,8,yiwei,
363,condition1,0,juede_contrastive,18,觉得,juede,13814,9,juede,
363,condition1,0,juede_unclear,117,以为,yiwei,24983,10,juede,
363,condition1,1,yiwei_contrastive,7,觉得,juede,16169,11,yiwei,
363,condition1,1,juede_unclear,119,觉得,juede,9787,12,juede,
363,condition1,1,yiwei_contrastive,10,以为,yiwei,7747,13,yiwei,
363,condition1,1,juede_unclear,116,觉得,juede,11433,14,juede,
363,condition1,1,juede_contrastive,19,觉得,juede,10828,15,juede,
363,condition1,1,yiwei_unclear,110,以为,yiwei,11282,16,yiwei,
363,condition1,1,yiwei_unclear,105,觉得,juede,126876,17,yiwei,
363,condition1,1,juede_contrastive,13,以为,yiwei,20731,18,juede,
363,condition1,1,filler,905,桃源,correct,26082,19,filler,
363,condition1,1,filler,904,以后,correct,11388,20,filler,
363,condition1,2,filler,906,加眼,incorrect,18909,21,filler,
363,condition1,2,yiwei_contrastive,8,以为,yiwei,13046,22,yiwei,
363,condition1,2,yiwei_unclear,102,觉得,juede,9654,23,yiwei,
363,condition1,2,juede_unclear,113,觉得,juede,10213,24,juede,
363,condition1,2,yiwei_unclear,109,以为,yiwei,4676,25,yiwei,
363,condition1,2,juede_unclear,111,觉得,juede,13566,26,juede,
363,condition1,2,filler,907,说兵,incorrect,18506,27,filler,
363,condition1,2,yiwei_contrastive,6,以为,yiwei,5105,28,yiwei,
363,condition1,2,juede_contrastive,17,以为,yiwei,13854,29,juede,
363,condition1,2,juede_contrastive,12,觉得,juede,4215,30,juede,
363,condition1,3,juede_unclear,115,觉得,juede,12300,31,juede,
363,condition1,3,yiwei_contrastive,4,以为,yiwei,7793,32,yiwei,
363,condition1,3,yiwei_unclear,106,以为,yiwei,15696,33,yiwei,
363,condition1,3,filler,903,以后,correct,8377,34,filler,
363,condition1,3,juede_unclear,114,觉得,juede,15058,35,juede,
363,condition1,3,yiwei_contrastive,5,以为,yiwei,6745,36,yiwei,
363,condition1,3,juede_contrastive,11,觉得,juede,53736,37,juede,
363,condition1,3,filler,901,以前,correct,6387,38,filler,
363,condition1,3,juede_contrastive,16,觉得,juede,12975,39,juede,
363,condition1,3,yiwei_unclear,107,以为,yiwei,8904,40,yiwei,
363,condition1,4,yiwei_contrastive,1,觉得,juede,7688,41,yiwei,
363,condition1,4,yiwei_contrastive,9,觉得,juede,7646,42,yiwei,
363,condition1,4,yiwei_unclear,108,觉得,juede,7200,43,yiwei,
363,condition1,4,juede_unclear,120,觉得,juede,8863,44,juede,
363,condition1,4,juede_contrastive,15,觉得,juede,10887,45,juede,
363,condition1,4,juede_unclear,112,觉得,juede,6057,46,juede,
363,condition1,4,filler,908,拆桥,correct,7263,47,filler,
363,condition1,4,juede_contrastive,20,觉得,juede,7511,48,juede,
363,condition1,4,yiwei_unclear,103,觉得,juede,11978,49,yiwei,
363,condition1,4,filler,910,作力,incorrect,14682,50,filler,
358,condition1,practice,practice_1,301,bei,correct,,0,NA,
358,condition1,practice,practice_2,302,qu,ambiguous,,0,NA,
358,condition1,practice,practice_3,303,qu,ambiguous,,0,NA,
358,condition1,practice,practice_4,304,ba,correct,,0,NA,
358,condition1,0,filler,906,点睛,correct,5568,1,filler,
358,condition1,0,juede_unclear,120,觉得,juede,5196,2,juede,
358,condition1,0,yiwei_contrastive,6,觉得,juede,3267,3,yiwei,
358,condition1,0,juede_unclear,113,觉得,juede,7680,4,juede,
358,condition1,0,yiwei_unclear,102,以为,yiwei,4287,5,yiwei,
358,condition1,0,yiwei_contrastive,10,以为,yiwei,2645,6,yiwei,
358,condition1,0,juede_contrastive,11,觉得,juede,3775,7,juede,
358,condition1,0,juede_contrastive,13,以为,yiwei,5360,8,juede,
358,condition1,0,filler,902,以前,correct,2999,9,filler,
358,condition1,0,yiwei_unclear,101,以为,yiwei,3013,10,yiwei,
358,condition1,1,filler,907,谈兵,correct,2479,11,filler,
358,condition1,1,juede_contrastive,17,以为,yiwei,2949,12,juede,
358,condition1,1,juede_unclear,116,觉得,juede,4725,13,juede,
358,condition1,1,yiwei_unclear,110,以为,yiwei,8613,14,yiwei,
358,condition1,1,yiwei_contrastive,9,以为,yiwei,2446,15,yiwei,
358,condition1,1,filler,910,作气,correct,2783,16,filler,
358,condition1,1,yiwei_contrastive,1,觉得,juede,3823,17,yiwei,
358,condition1,1,yiwei_unclear,104,以为,yiwei,4655,18,yiwei,
358,condition1,1,juede_contrastive,14,觉得,juede,2838,19,juede,
358,condition1,1,juede_unclear,111,觉得,juede,2635,20,juede,
358,condition1,2,filler,905,桃源,correct,2942,21,filler,
358,condition1,2,yiwei_contrastive,5,以为,yiwei,4886,22,yiwei,
358,condition1,2,yiwei_contrastive,7,以为,yiwei,2606,23,yiwei,
358,condition1,2,yiwei_unclear,109,以为,yiwei,2402,24,yiwei,
358,condition1,2,juede_unclear,119,觉得,juede,3237,25,juede,
358,condition1,2,juede_contrastive,19,觉得,juede,3694,26,juede,
358,condition1,2,yiwei_unclear,103,以为,yiwei,3310,27,yiwei,
358,condition1,2,juede_contrastive,16,觉得,juede,4968,28,juede,
358,condition1,2,filler,909,画蛇,correct,2729,29,filler,
358,condition1,2,juede_unclear,118,觉得,juede,3386,30,juede,
358,condition1,3,yiwei_contrastive,3,以为,yiwei,5473,31,yiwei,
358,condition1,3,filler,908,拆桥,correct,3129,32,filler,
358,condition1,3,juede_unclear,117,以为,yiwei,3988,33,juede,
358,condition1,3,yiwei_contrastive,8,觉得,juede,2770,34,yiwei,
358,condition1,3,yiwei_unclear,105,以为,yiwei,3632,35,yiwei,
358,condition1,3,filler,904,以后,correct,4418,36,filler,
358,condition1,3,juede_unclear,114,觉得,juede,7483,37,juede,
358,condition1,3,juede_contrastive,12,觉得,juede,2425,38,juede,
358,condition1,3,yiwei_unclear,106,觉得,juede,3273,39,yiwei,
358,condition1,3,juede_contrastive,20,觉得,juede,6271,40,juede,
358,condition1,4,juede_unclear,115,觉得,juede,3835,41,juede,
358,condition1,4,filler,903,以后,correct,9397,42,filler,
358,condition1,4,filler,901,以前,correct,3814,43,filler,
358,condition1,4,yiwei_unclear,107,以为,yiwei,4541,44,yiwei,
358,condition1,4,juede_contrastive,15,觉得,juede,6407,45,juede,
358,condition1,4,yiwei_contrastive,4,觉得,juede,2731,46,yiwei,
358,condition1,4,yiwei_unclear,108,觉得,juede,2806,47,yiwei,
358,condition1,4,yiwei_contrastive,2,觉得,juede,3311,48,yiwei,
358,condition1,4,juede_contrastive,18,以为,yiwei,3883,49,juede,
358,condition1,4,juede_unclear,112,觉得,juede,3000,50,juede,
340,condition1,practice,practice_1,301,bei,correct,,0,NA,
340,condition1,practice,practice_2,302,lai,ambiguous,,0,NA,
340,condition1,practice,practice_3,303,lai,ambiguous,,0,NA,
340,condition1,practice,practice_4,304,ba,correct,,0,NA,
340,condition1,0,filler,902,以前,correct,3397,1,filler,
340,condition1,0,juede_unclear,114,觉得,juede,5783,2,juede,
340,condition1,0,juede_contrastive,16,觉得,juede,3515,3,juede,
340,condition1,0,yiwei_unclear,108,以为,yiwei,4616,4,yiwei,
340,condition1,0,yiwei_contrastive,6,觉得,juede,3767,5,yiwei,
340,condition1,0,juede_contrastive,14,觉得,juede,3366,6,juede,
340,condition1,0,filler,903,以后,correct,2834,7,filler,
340,condition1,0,yiwei_unclear,109,以为,yiwei,3032,8,yiwei,
340,condition1,0,juede_unclear,116,觉得,juede,3282,9,juede,
340,condition1,0,yiwei_contrastive,1,以为,yiwei,3032,10,yiwei,
340,condition1,1,filler,909,画蛇,correct,3216,11,filler,
340,condition1,1,juede_contrastive,12,觉得,juede,2217,12,juede,
340,condition1,1,yiwei_contrastive,3,以为,yiwei,5501,13,yiwei,
340,condition1,1,juede_contrastive,13,以为,yiwei,4349,14,juede,
340,condition1,1,yiwei_contrastive,5,以为,yiwei,2717,15,yiwei,
340,condition1,1,filler,901,以前,correct,3783,16,filler,
340,condition1,1,juede_unclear,111,觉得,juede,2750,17,juede,
340,condition1,1,juede_unclear,113,觉得,juede,2934,18,juede,
340,condition1,1,yiwei_unclear,101,以为,yiwei,2699,19,yiwei,
340,condition1,1,yiwei_unclear,102,以为,yiwei,3116,20,yiwei,
340,condition1,2,yiwei_unclear,105,以为,yiwei,5851,21,yiwei,
340,condition1,2,yiwei_contrastive,10,以为,yiwei,2851,22,yiwei,
340,condition1,2,juede_contrastive,20,觉得,juede,5451,23,juede,
340,condition1,2,juede_unclear,118,觉得,juede,3466,24,juede,
340,condition1,2,juede_contrastive,15,以为,yiwei,6950,25,juede,
340,condition1,2,filler,908,拆桥,correct,2850,26,filler,
340,condition1,2,yiwei_contrastive,8,觉得,juede,3201,27,yiwei,
340,condition1,2,yiwei_unclear,103,以为,yiwei,6092,28,yiwei,
340,condition1,2,filler,906,点睛,correct,2837,29,filler,
340,condition1,2,juede_unclear,117,以为,yiwei,3317,30,juede,
340,condition1,3,filler,907,谈兵,correct,2334,31,filler,
340,condition1,3,yiwei_contrastive,9,觉得,juede,2900,32,yiwei,
340,condition1,3,yiwei_contrastive,4,以为,yiwei,2417,33,yiwei,
340,condition1,3,juede_contrastive,18,以为,yiwei,2603,34,juede,
340,condition1,3,juede_unclear,112,觉得,juede,3733,35,juede,
340,condition1,3,filler,904,以后,correct,3047,36,filler,
340,condition1,3,yiwei_unclear,106,觉得,juede,3183,37,yiwei,
340,condition1,3,juede_unclear,115,觉得,juede,2419,38,juede,
340,condition1,3,juede_contrastive,11,觉得,juede,2768,39,juede,
340,condition1,3,yiwei_unclear,104,以为,yiwei,3212,40,yiwei,
340,condition1,4,filler,910,作气,correct,2283,41,filler,
340,condition1,4,juede_unclear,120,觉得,juede,2751,42,juede,
340,condition1,4,yiwei_contrastive,2,以为,yiwei,2399,43,yiwei,
340,condition1,4,yiwei_unclear,107,以为,yiwei,2736,44,yiwei,
340,condition1,4,yiwei_unclear,110,觉得,juede,3252,45,yiwei,
340,condition1,4,juede_contrastive,17,以为,yiwei,4416,46,juede,
340,condition1,4,yiwei_contrastive,7,以为,yiwei,2284,47,yiwei,
340,condition1,4,filler,905,桃源,correct,2445,48,filler,
340,condition1,4,juede_unclear,119,觉得,juede,2518,49,juede,
340,condition1,4,juede_contrastive,19,觉得,juede,3388,50,juede,
351,condition1,practice,practice_1,301,bei,correct,,0,NA,
351,condition1,practice,practice_2,302,lai,ambiguous,,0,NA,
351,condition1,practice,practice_3,303,qu,ambiguous,,0,NA,
351,condition1,practice,practice_4,304,ba,correct,,0,NA,
351,condition1,0,juede_unclear,116,觉得,juede,9732,1,juede,
351,condition1,0,juede_contrastive,13,以为,yiwei,22915,2,juede,
351,condition1,0,yiwei_unclear,102,以为,yiwei,5200,3,yiwei,
351,condition1,0,juede_contrastive,18,觉得,juede,6483,4,juede,
351,condition1,0,yiwei_unclear,103,以为,yiwei,11517,5,yiwei,
351,condition1,0,yiwei_contrastive,6,觉得,juede,7799,6,yiwei,
351,condition1,0,juede_unclear,113,觉得,juede,3116,7,juede,
351,condition1,0,filler,909,画蛇,correct,35300,8,filler,
351,condition1,0,yiwei_contrastive,7,以为,yiwei,7966,9,yiwei,
351,condition1,0,filler,910,作气,correct,9016,10,filler,
351,condition1,1,yiwei_unclear,109,以为,yiwei,2549,11,yiwei,
351,condition1,1,filler,908,拆桥,correct,15466,12,filler,
351,condition1,1,juede_unclear,115,觉得,juede,7450,13,juede,
351,condition1,1,juede_contrastive,20,觉得,juede,7516,14,juede,
351,condition1,1,juede_unclear,114,以为,yiwei,10649,15,juede,
351,condition1,1,juede_contrastive,11,觉得,juede,12566,16,juede,
351,condition1,1,filler,901,以前,correct,9916,17,filler,
351,condition1,1,yiwei_contrastive,9,觉得,juede,4333,18,yiwei,
351,condition1,1,yiwei_contrastive,2,以为,yiwei,5401,19,yiwei,
351,condition1,1,yiwei_unclear,108,以为,yiwei,15133,20,yiwei,
351,condition1,2,filler,907,谈兵,correct,28765,21,filler,
351,condition1,2,juede_contrastive,16,觉得,juede,5167,22,juede,
351,condition1,2,yiwei_contrastive,8,以为,yiwei,7800,23,yiwei,
351,condition1,2,juede_contrastive,14,觉得,juede,3100,24,juede,
351,condition1,2,filler,906,点睛,correct,11200,25,filler,
351,condition1,2,juede_unclear,111,觉得,juede,4983,26,juede,
351,condition1,2,yiwei_unclear,110,以为,yiwei,6899,27,yiwei,
351,condition1,2,yiwei_unclear,101,觉得,juede,5533,28,yiwei,
351,condition1,2,juede_unclear,119,觉得,juede,15367,29,juede,
351,condition1,2,yiwei_contrastive,5,以为,yiwei,5100,30,yiwei,
351,condition1,3,yiwei_contrastive,4,以为,yiwei,5199,31,yiwei,
351,condition1,3,yiwei_unclear,104,以为,yiwei,9716,32,yiwei,
351,condition1,3,juede_contrastive,12,觉得,juede,4217,33,juede,
351,condition1,3,yiwei_contrastive,1,觉得,juede,7601,34,yiwei,
351,condition1,3,filler,902,以前,correct,5049,35,filler,
351,condition1,3,juede_unclear,112,觉得,juede,4184,36,juede,
351,condition1,3,filler,905,桃源,correct,17432,37,filler,
351,condition1,3,yiwei_unclear,106,觉得,juede,8482,38,yiwei,
351,condition1,3,juede_contrastive,15,以为,yiwei,9549,39,juede,
351,condition1,3,juede_unclear,120,觉得,juede,4118,40,juede,
351,condition1,4,yiwei_unclear,107,觉得,juede,5915,41,yiwei,
351,condition1,4,juede_unclear,117,以为,yiwei,5569,42,juede,
351,condition1,4,juede_unclear,118,觉得,juede,7098,43,juede,
351,condition1,4,yiwei_contrastive,3,以为,yiwei,7217,44,yiwei,
351,condition1,4,filler,904,以后,correct,7500,45,filler,
351,condition1,4,yiwei_unclear,105,以为,yiwei,6533,46,yiwei,
351,condition1,4,juede_contrastive,17,以为,yiwei,4967,47,juede,
351,condition1,4,yiwei_contrastive,10,以为,yiwei,6499,48,yiwei,
351,condition1,4,juede_contrastive,19,觉得,juede,5934,49,juede,
351,condition1,4,filler,903,以后,correct,5033,50,filler,
343,condition1,practice,practice_1,301,bei,correct,,0,NA,
343,condition1,practice,practice_2,302,lai,ambiguous,,0,NA,
343,condition1,practice,practice_3,303,qu,ambiguous,,0,NA,
343,condition1,practice,practice_4,304,ba,correct,,0,NA,
343,condition1,0,juede_unclear,112,觉得,juede,3753,1,juede,
343,condition1,0,filler,907,谈兵,correct,2783,2,filler,
343,condition1,0,filler,901,以前,correct,5547,3,filler,
343,condition1,0,yiwei_unclear,108,以为,yiwei,8895,4,yiwei,
343,condition1,0,juede_contrastive,18,觉得,juede,5531,5,juede,
343,condition1,0,yiwei_contrastive,7,觉得,juede,9743,6,yiwei,
343,condition1,0,yiwei_contrastive,6,觉得,juede,5129,7,yiwei,
343,condition1,0,juede_unclear,114,觉得,juede,6315,8,juede,
343,condition1,0,juede_contrastive,12,觉得,juede,4395,9,juede,
343,condition1,0,yiwei_unclear,109,以为,yiwei,3482,10,yiwei,
343,condition1,1,yiwei_contrastive,4,以为,yiwei,6262,11,yiwei,
343,condition1,1,juede_contrastive,19,觉得,juede,3910,12,juede,
343,condition1,1,yiwei_unclear,103,以为,yiwei,5718,13,yiwei,
343,condition1,1,juede_contrastive,16,觉得,juede,4547,14,juede,
343,condition1,1,juede_unclear,120,以为,yiwei,5531,15,juede,
343,condition1,1,yiwei_contrastive,3,觉得,juede,6263,16,yiwei,
343,condition1,1,filler,910,作气,correct,3316,17,filler,
343,condition1,1,filler,909,画蛇,correct,2762,18,filler,
343,condition1,1,juede_unclear,115,以为,yiwei,5749,19,juede,
343,condition1,1,yiwei_unclear,102,以为,yiwei,3347,20,yiwei,
343,condition1,2,yiwei_contrastive,2,以为,yiwei,3182,21,yiwei,
343,condition1,2,yiwei_contrastive,5,觉得,juede,7892,22,yiwei,
343,condition1,2,filler,904,以后,correct,5299,23,filler,
343,condition1,2,yiwei_unclear,101,以为,yiwei,5364,24,yiwei,
343,condition1,2,filler,908,拆桥,correct,3181,25,filler,
343,condition1,2,juede_contrastive,20,觉得,juede,4748,26,juede,
343,condition1,2,juede_contrastive,14,以为,yiwei,4364,27,juede,
343,condition1,2,juede_unclear,116,觉得,juede,4364,28,juede,
343,condition1,2,juede_unclear,119,觉得,juede,6499,29,juede,
343,condition1,2,yiwei_unclear,104,觉得,juede,4797,30,yiwei,
343,condition1,3,filler,905,桃源,correct,2615,31,filler,
343,condition1,3,yiwei_unclear,107,觉得,juede,4981,32,yiwei,
343,condition1,3,yiwei_contrastive,9,觉得,juede,3431,33,yiwei,
343,condition1,3,yiwei_contrastive,1,觉得,juede,5447,34,yiwei,
343,condition1,3,juede_unclear,118,觉得,juede,3447,35,juede,
343,condition1,3,filler,903,以后,correct,4600,36,filler,
343,condition1,3,juede_unclear,111,觉得,juede,3298,37,juede,
343,condition1,3,juede_contrastive,11,觉得,juede,5399,38,juede,
343,condition1,3,yiwei_unclear,110,以为,yiwei,6214,39,yiwei,
343,condition1,3,juede_contrastive,13,以为,yiwei,6411,40,juede,
343,condition1,4,juede_contrastive,15,觉得,juede,5764,41,juede,
343,condition1,4,yiwei_contrastive,8,觉得,juede,3550,42,yiwei,
343,condition1,4,yiwei_contrastive,10,以为,yiwei,4931,43,yiwei,
343,condition1,4,filler,902,以前,correct,7397,44,filler,
343,condition1,4,juede_contrastive,17,觉得,juede,6313,45,juede,
343,condition1,4,juede_unclear,117,以为,yiwei,5083,46,juede,
343,condition1,4,juede_unclear,113,觉得,juede,3130,47,juede,
343,condition1,4,filler,906,点睛,correct,3330,48,filler,
343,condition1,4,yiwei_unclear,105,以为,yiwei,8845,49,yiwei,
343,condition1,4,yiwei_unclear,106,以为,yiwei,5895,50,yiwei,
330,condition1,practice,practice_1,301,bei,correct,,0,NA,
330,condition1,practice,practice_2,302,lai,ambiguous,,0,NA,
330,condition1,practice,practice_3,303,lai,ambiguous,,0,NA,
330,condition1,practice,practice_4,304,ba,correct,,0,NA,
330,condition1,0,yiwei_contrastive,8,以为,yiwei,3731,1,yiwei,
330,condition1,0,filler,906,点睛,correct,3167,2,filler,
330,condition1,0,yiwei_unclear,102,觉得,juede,3751,3,yiwei,
330,condition1,0,juede_contrastive,16,觉得,juede,3400,4,juede,
330,condition1,0,juede_unclear,117,以为,yiwei,2983,5,juede,
330,condition1,0,yiwei_unclear,105,以为,yiwei,3916,6,yiwei,
330,condition1,0,juede_contrastive,15,觉得,juede,5000,7,juede,
330,condition1,0,filler,910,作气,correct,3017,8,filler,
330,condition1,0,yiwei_contrastive,7,觉得,juede,3433,9,yiwei,
330,condition1,0,juede_unclear,115,以为,yiwei,3200,10,juede,
330,condition1,1,filler,902,以前,correct,3068,11,filler,
330,condition1,1,juede_unclear,111,觉得,juede,4084,12,juede,
330,condition1,1,yiwei_contrastive,5,以为,yiwei,2567,13,yiwei,
330,condition1,1,yiwei_contrastive,2,以为,yiwei,4050,14,yiwei,
330,condition1,1,yiwei_unclear,109,以为,yiwei,2467,15,yiwei,
330,condition1,1,yiwei_unclear,104,觉得,juede,4951,16,yiwei,
330,condition1,1,filler,901,以前,correct,6052,17,filler,
330,condition1,1,juede_contrastive,11,觉得,juede,3382,18,juede,
330,condition1,1,juede_contrastive,18,觉得,juede,3449,19,juede,
330,condition1,1,juede_unclear,114,以为,yiwei,5834,20,juede,
330,condition1,2,juede_unclear,112,觉得,juede,2500,21,juede,
330,condition1,2,juede_contrastive,13,以为,yiwei,3717,22,juede,
330,condition1,2,yiwei_contrastive,6,以为,yiwei,2717,23,yiwei,
330,condition1,2,filler,907,谈兵,correct,2916,24,filler,
330,condition1,2,juede_contrastive,12,觉得,juede,2301,25,juede,
330,condition1,2,yiwei_contrastive,1,以为,yiwei,2934,26,yiwei,
330,condition1,2,filler,904,以后,correct,5150,27,filler,
330,condition1,2,yiwei_unclear,106,以为,yiwei,4267,28,yiwei,
330,condition1,2,juede_unclear,113,觉得,juede,2534,29,juede,
330,condition1,2,yiwei_unclear,107,觉得,juede,4600,30,yiwei,
330,condition1,3,yiwei_unclear,108,觉得,juede,4767,31,yiwei,
330,condition1,3,yiwei_contrastive,10,以为,yiwei,4266,32,yiwei,
330,condition1,3,juede_unclear,120,觉得,juede,5268,33,juede,
330,condition1,3,juede_unclear,118,觉得,juede,4367,34,juede,
330,condition1,3,filler,903,以后,correct,2717,35,filler,
330,condition1,3,juede_contrastive,14,以为,yiwei,1983,36,juede,
330,condition1,3,yiwei_contrastive,3,以为,yiwei,3834,37,yiwei,
330,condition1,3,yiwei_unclear,103,以为,yiwei,9951,38,yiwei,
330,condition1,3,juede_contrastive,17,觉得,juede,8068,39,juede,
330,condition1,3,filler,908,拆桥,correct,3416,40,filler,
330,condition1,4,juede_contrastive,20,以为,yiwei,5418,41,juede,
330,condition1,4,juede_unclear,119,觉得,juede,4433,42,juede,
330,condition1,4,yiwei_unclear,101,以为,yiwei,5083,43,yiwei,
330,condition1,4,juede_contrastive,19,觉得,juede,7968,44,juede,
330,condition1,4,filler,905,桃源,correct,2534,45,filler,
330,condition1,4,filler,909,画龙,incorrect,4450,46,filler,
330,condition1,4,yiwei_contrastive,4,以为,yiwei,3517,47,yiwei,
330,condition1,4,yiwei_contrastive,9,以为,yiwei,3318,48,yiwei,
330,condition1,4,juede_unclear,116,觉得,juede,4200,49,juede,
330,condition1,4,yiwei_unclear,110,以为,yiwei,6567,50,yiwei,
334,condition1,practice,practice_1,301,bei,correct,,0,NA,
334,condition1,practice,practice_2,302,lai,ambiguous,,0,NA,
334,condition1,practice,practice_3,303,lai,ambiguous,,0,NA,
334,condition1,practice,practice_4,304,ba,correct,,0,NA,
334,condition1,0,juede_contrastive,14,觉得,juede,20774,1,juede,
334,condition1,0,juede_unclear,116,觉得,juede,5977,2,juede,
334,condition1,0,juede_unclear,118,觉得,juede,4252,3,juede,
334,condition1,0,juede_contrastive,11,觉得,juede,4328,4,juede,
334,condition1,0,yiwei_unclear,108,觉得,juede,3509,5,yiwei,
334,condition1,0,filler,904,以后,correct,5760,6,filler,
334,condition1,0,yiwei_contrastive,1,觉得,juede,3225,7,yiwei,
334,condition1,0,yiwei_unclear,104,以为,yiwei,7777,8,yiwei,
334,condition1,0,yiwei_contrastive,3,以为,yiwei,5070,9,yiwei,
334,condition1,0,filler,907,谈兵,correct,3195,10,filler,
334,condition1,1,juede_contrastive,19,觉得,juede,5430,11,juede,
334,condition1,1,yiwei_unclear,105,以为,yiwei,4333,12,yiwei,
334,condition1,1,yiwei_contrastive,10,以为,yiwei,3068,13,yiwei,
334,condition1,1,filler,901,以前,correct,2888,14,filler,
334,condition1,1,juede_unclear,112,觉得,juede,4702,15,juede,
334,condition1,1,juede_unclear,117,以为,yiwei,3301,16,juede,
334,condition1,1,juede_contrastive,15,以为,yiwei,11752,17,juede,
334,condition1,1,yiwei_unclear,107,以为,yiwei,3795,18,yiwei,
334,condition1,1,filler,908,拆桥,correct,2722,19,filler,
334,condition1,1,yiwei_contrastive,5,以为,yiwei,1876,20,yiwei,
334,condition1,2,juede_unclear,114,觉得,juede,4417,21,juede,
334,condition1,2,filler,910,作气,correct,2302,22,filler,
334,condition1,2,yiwei_unclear,103,以为,yiwei,3406,23,yiwei,
334,condition1,2,juede_unclear,120,觉得,juede,3225,24,juede,
334,condition1,2,filler,909,画蛇,correct,2197,25,filler,
334,condition1,2,yiwei_unclear,106,以为,yiwei,1770,26,yiwei,
334,condition1,2,yiwei_contrastive,8,以为,yiwei,3291,27,yiwei,
334,condition1,2,juede_contrastive,16,觉得,juede,4945,28,juede,
